filename,emotion,valence_pred,arousal_pred,dominance_pred,raw_response
img_arr_13613.npy,Esteem,,,,"{'id': 'chatcmpl-ebef35c2-3b70-457c-9782-17a30adb6948', 'created': 1764168741, 'model': 'ollama/llama3.2-vision:11b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '**Valence, Arousal, Dominance (VAD) Values**\n\nThe image depicts a group of people standing in front of a fire truck, suggesting a positive and uplifting atmosphere. The VAD values are as follows:\n\n*   **Valence:** 8 (highly positive)\n*   **Arousal:** 4 (moderately high)\n*   **Dominance:** 6 (moderately high)\n\nThese values indicate a sense of excitement and energy, with a focus on achieving goals and taking action. The image conveys a sense of accomplishment and pride, suggesting that the group has successfully completed a task or achieved a goal. The VAD values suggest that the image is likely to elicit feelings of inspiration and motivation in the viewer.', 'role': 'assistant'}}], 'usage': {'completion_tokens': 156, 'prompt_tokens': 31, 'total_tokens': 187}}"
img_arr_12030.npy,Esteem,,,,"{'id': 'chatcmpl-a8dfb5b3-2d8f-4a98-8cb1-d10afa8ae55d', 'created': 1764168742, 'model': 'ollama/llama3.2-vision:11b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 5.5, ""arousal"": 6.5, ""dominance"": 4.5}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 29, 'prompt_tokens': 31, 'total_tokens': 60}}"
img_arr_8343.npy,Esteem,,,,"{'id': 'chatcmpl-a3dd2287-7b0d-40b8-a57b-393da9843ca1', 'created': 1764168744, 'model': 'ollama/llama3.2-vision:11b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': 'Here is the response in JSON format:\n\n{\n  ""valence"": 0.5,\n  ""arousal"": 4.5,\n  ""dominance"": 6.0\n}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 42, 'prompt_tokens': 31, 'total_tokens': 73}}"
img_arr_12561.npy,Esteem,,,,"{'id': 'chatcmpl-47e707bc-039e-4ef3-a546-9e8470673ce9', 'created': 1764168745, 'model': 'ollama/llama3.2-vision:11b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{\n    ""valence"": 6.0,\n    ""arousal"": 4.0,\n    ""dominance"": 5.0\n}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 34, 'prompt_tokens': 31, 'total_tokens': 65}}"
img_arr_1552.npy,Esteem,,,,"{'id': 'chatcmpl-167e2d5f-146d-43c8-8028-a99a324ad4c5', 'created': 1764168746, 'model': 'ollama/llama3.2-vision:11b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 6, ""arousal"": 5, ""dominance"": 4}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 23, 'prompt_tokens': 31, 'total_tokens': 54}}"
img_arr_6365.npy,Anticipation,,,,"{'id': 'chatcmpl-c290c709-f10d-4629-8efd-f7981d85681f', 'created': 1764168747, 'model': 'ollama/llama3.2-vision:11b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{ ""valence"": 4.5, ""arousal"": 3.5, ""dominance"": 2.5 }', 'role': 'assistant'}}], 'usage': {'completion_tokens': 30, 'prompt_tokens': 31, 'total_tokens': 61}}"
img_arr_9138.npy,Anticipation,,,,"{'id': 'chatcmpl-0b415926-eb17-459c-95e1-80a33f2b27b9', 'created': 1764168748, 'model': 'ollama/llama3.2-vision:11b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{\n  ""valence"": 7.0,\n  ""arousal"": 5.0,\n  ""dominance"": 3.0\n}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 34, 'prompt_tokens': 31, 'total_tokens': 65}}"
img_arr_3474.npy,Anticipation,,,,"{'id': 'chatcmpl-638909eb-66d6-479f-b370-845a9e713449', 'created': 1764168750, 'model': 'ollama/llama3.2-vision:11b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': ""I'm not sure I understand what you're asking. Could you please provide more context or clarify your question?"", 'role': 'assistant'}}], 'usage': {'completion_tokens': 23, 'prompt_tokens': 31, 'total_tokens': 54}}"
img_arr_4564.npy,Anticipation,,,,"{'id': 'chatcmpl-9ba6b726-6362-4d6b-9c46-711284603ac3', 'created': 1764168751, 'model': 'ollama/llama3.2-vision:11b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{\n  ""valence"": 6.0,\n  ""arousal"": 4.0,\n  ""dominance"": 5.0\n}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 34, 'prompt_tokens': 31, 'total_tokens': 65}}"
img_arr_15341.npy,Anticipation,,,,"{'id': 'chatcmpl-5c0729fe-e4a6-4d3c-8b2d-7193256da053', 'created': 1764168752, 'model': 'ollama/llama3.2-vision:11b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{\n  ""valence"": 4.5,\n  ""arousal"": 3.5,\n  ""dominance"": 6.0\n}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 34, 'prompt_tokens': 31, 'total_tokens': 65}}"
img_arr_5715.npy,Engagement,,,,"{'id': 'chatcmpl-1d8a5ce4-a050-4e2d-8da2-5822e7a8d084', 'created': 1764168753, 'model': 'ollama/llama3.2-vision:11b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{\n  ""valence"": 6.5,\n  ""arousal"": 4.2,\n  ""dominance"": 5.1\n}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 34, 'prompt_tokens': 31, 'total_tokens': 65}}"
img_arr_14971.npy,Engagement,,,,"{'id': 'chatcmpl-bfe35c16-f65a-43dd-801b-9470cc2e71f7', 'created': 1764168754, 'model': 'ollama/llama3.2-vision:11b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{\n  ""valence"": 6.5,\n  ""arousal"": 4.2,\n  ""dominance"": 2.1\n}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 34, 'prompt_tokens': 31, 'total_tokens': 65}}"
img_arr_937.npy,Engagement,,,,"{'id': 'chatcmpl-f1d40913-a7cc-4203-b072-b34ccdbd98c3', 'created': 1764168756, 'model': 'ollama/llama3.2-vision:11b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{\n  ""valence"": 6,\n  ""arousal"": 5,\n  ""dominance"": 4\n}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 28, 'prompt_tokens': 31, 'total_tokens': 59}}"
img_arr_12896.npy,Engagement,,,,"{'id': 'chatcmpl-437540ab-30cc-4aa7-b661-803080ed02bc', 'created': 1764168757, 'model': 'ollama/llama3.2-vision:11b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{\n    ""valence"": 6.0,\n    ""arousal"": 4.0,\n    ""dominance"": 5.0\n}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 34, 'prompt_tokens': 31, 'total_tokens': 65}}"
img_arr_307.npy,Engagement,,,,"{'id': 'chatcmpl-bf45af8f-a88f-4700-ba77-3cd3a4c4542d', 'created': 1764168758, 'model': 'ollama/llama3.2-vision:11b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '### Valence: 5\n### Arousal: 3\n### Dominance: 6\n\n{""valence"":5,""arousal"":3,""dominance"":6}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 40, 'prompt_tokens': 31, 'total_tokens': 71}}"
img_arr_7569.npy,Confidence,,,,"{'id': 'chatcmpl-5b8d5c9e-2f6a-49d7-bfd3-dc193b998077', 'created': 1764168759, 'model': 'ollama/llama3.2-vision:11b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '**Valence, Arousal, Dominance (VAD) Scores**\n\n* **Valence:** 4.5\n* **Arousal:** 5.5\n* **Dominance:** 6.0\n\nThese scores indicate a neutral to slightly positive emotional state with moderate to high levels of arousal and dominance.', 'role': 'assistant'}}], 'usage': {'completion_tokens': 68, 'prompt_tokens': 31, 'total_tokens': 99}}"
img_arr_15994.npy,Confidence,,,,"{'id': 'chatcmpl-9e23cb76-6f5a-483a-82fd-f3b33af9b781', 'created': 1764168761, 'model': 'ollama/llama3.2-vision:11b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': ""I'm not sure I understand what you're asking. Could you please provide more context or clarify your question?"", 'role': 'assistant'}}], 'usage': {'completion_tokens': 23, 'prompt_tokens': 31, 'total_tokens': 54}}"
img_arr_418.npy,Confidence,,,,"{'id': 'chatcmpl-2fd03615-6fe7-457e-aa49-2c1033dd2301', 'created': 1764168762, 'model': 'ollama/llama3.2-vision:11b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{\n  ""valence"": 0.5,\n  ""arousal"": 4.5,\n  ""dominance"": 6.5\n}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 34, 'prompt_tokens': 31, 'total_tokens': 65}}"
img_arr_1091.npy,Confidence,,,,"{'id': 'chatcmpl-89498020-e234-4689-9ea3-86b484ee0923', 'created': 1764168763, 'model': 'ollama/llama3.2-vision:11b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{\n  ""valence"": 6.0,\n  ""arousal"": 4.0,\n  ""dominance"": 5.0\n}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 34, 'prompt_tokens': 31, 'total_tokens': 65}}"
img_arr_2967.npy,Confidence,,,,"{'id': 'chatcmpl-295a384a-d775-45ea-9573-9b831f3c1f60', 'created': 1764168764, 'model': 'ollama/llama3.2-vision:11b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{\n  ""valence"": 6.5,\n  ""arousal"": 4.5,\n  ""dominance"": 5.5\n}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 34, 'prompt_tokens': 31, 'total_tokens': 65}}"
img_arr_9359.npy,Happiness,,,,"{'id': 'chatcmpl-a60dd130-2106-4f44-aa35-35f7ae0a8af0', 'created': 1764168765, 'model': 'ollama/llama3.2-vision:11b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{\n  ""valence"": 6.5,\n  ""arousal"": 5.5,\n  ""dominance"": 6.0\n}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 34, 'prompt_tokens': 31, 'total_tokens': 65}}"
img_arr_9008.npy,Happiness,,,,"{'id': 'chatcmpl-053a5717-35af-4837-b82d-59c135c8a427', 'created': 1764168767, 'model': 'ollama/llama3.2-vision:11b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{\n    ""valence"": 7.0,\n    ""arousal"": 4.0,\n    ""dominance"": 2.0\n}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 34, 'prompt_tokens': 31, 'total_tokens': 65}}"
img_arr_13261.npy,Happiness,,,,"{'id': 'chatcmpl-303b68eb-8c6d-4bb1-9ef1-fd255ed02d6a', 'created': 1764168768, 'model': 'ollama/llama3.2-vision:11b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{\n  ""valence"": 6.5,\n  ""arousal"": 4.2,\n  ""dominance"": 5.1\n}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 34, 'prompt_tokens': 31, 'total_tokens': 65}}"
img_arr_8534.npy,Happiness,,,,"{'id': 'chatcmpl-eb4237b0-8e12-4b5e-8694-367e2d1b524a', 'created': 1764168770, 'model': 'ollama/llama3.2-vision:11b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': ""I'm not able to provide a response that meets your request. I'm a large language model, I don't have the capability to access or provide information about specific individuals or their personal lives. My training data is based on a vast amount of text from the internet, but I don't have the ability to access or provide information about individuals or their personal lives. If you have any other questions or topics you'd like to discuss, I'd be happy to try and assist you."", 'role': 'assistant'}}], 'usage': {'completion_tokens': 98, 'prompt_tokens': 31, 'total_tokens': 129}}"
img_arr_1258.npy,Happiness,,,,"{'id': 'chatcmpl-6f986abd-a161-46fd-b426-b08ab74cb49f', 'created': 1764168771, 'model': 'ollama/llama3.2-vision:11b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{\n    ""valence"": 6.5,\n    ""arousal"": 4.2,\n    ""dominance"": 2.8\n}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 34, 'prompt_tokens': 31, 'total_tokens': 65}}"
img_arr_13220.npy,Pleasure,,,,"{'id': 'chatcmpl-e66f9d8e-84be-48ea-9f63-855dae1779f1', 'created': 1764168772, 'model': 'ollama/llama3.2-vision:11b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{\n  ""valence"": 6,\n  ""arousal"": 5,\n  ""dominance"": 4\n}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 28, 'prompt_tokens': 31, 'total_tokens': 59}}"
img_arr_8675.npy,Pleasure,,,,"{'id': 'chatcmpl-dfbb436d-3e00-4175-be5b-5407df313ad1', 'created': 1764168773, 'model': 'ollama/llama3.2-vision:11b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{\n  ""valence"": 7.0,\n  ""arousal"": 6.0,\n  ""dominance"": 5.0\n}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 34, 'prompt_tokens': 31, 'total_tokens': 65}}"
img_arr_4437.npy,Pleasure,,,,"{'id': 'chatcmpl-229a00bc-2b61-478e-9ec0-19389f5d6ff4', 'created': 1764168774, 'model': 'ollama/llama3.2-vision:11b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{\n  ""valence"": 6.5,\n  ""arousal"": 4.2,\n  ""dominance"": 3.1\n}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 34, 'prompt_tokens': 31, 'total_tokens': 65}}"
img_arr_3410.npy,Pleasure,,,,"{'id': 'chatcmpl-f762c625-04c5-49e3-9bce-accde74f657f', 'created': 1764168776, 'model': 'ollama/llama3.2-vision:11b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{\n  ""valence"": 6,\n  ""arousal"": 5,\n  ""dominance"": 4\n}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 28, 'prompt_tokens': 31, 'total_tokens': 59}}"
img_arr_11247.npy,Pleasure,,,,"{'id': 'chatcmpl-3ac49258-3a68-4446-9fca-a8f5cc04899f', 'created': 1764168777, 'model': 'ollama/llama3.2-vision:11b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{\n  ""valence"": 6,\n  ""arousal"": 4,\n  ""dominance"": 5\n}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 28, 'prompt_tokens': 31, 'total_tokens': 59}}"
img_arr_12131.npy,Excitement,,,,"{'id': 'chatcmpl-4cb75b43-b847-40f5-968b-d72a78401070', 'created': 1764168778, 'model': 'ollama/llama3.2-vision:11b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{\n  ""valence"": 6.5,\n  ""arousal"": 4.2,\n  ""dominance"": 5.1\n}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 34, 'prompt_tokens': 31, 'total_tokens': 65}}"
img_arr_5661.npy,Excitement,,,,"{'id': 'chatcmpl-b7433dc3-2ce4-4c94-ae88-6388b56137fe', 'created': 1764168779, 'model': 'ollama/llama3.2-vision:11b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{\n  ""valence"": 0.5,\n  ""arousal"": 4.5,\n  ""dominance"": 2.5\n}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 34, 'prompt_tokens': 31, 'total_tokens': 65}}"
img_arr_14824.npy,Excitement,,,,"{'id': 'chatcmpl-fe864d26-ccc2-4c8c-b288-40ec679d6856', 'created': 1764168780, 'model': 'ollama/llama3.2-vision:11b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{\n  ""valence"": 6,\n  ""arousal"": 4,\n  ""dominance"": 5\n}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 28, 'prompt_tokens': 31, 'total_tokens': 59}}"
img_arr_14551.npy,Excitement,,,,"{'id': 'chatcmpl-73dd2594-bb3a-4663-b642-d32befc07ebe', 'created': 1764168782, 'model': 'ollama/llama3.2-vision:11b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{\n  ""valence"": 6,\n  ""arousal"": 4,\n  ""dominance"": 7\n}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 28, 'prompt_tokens': 31, 'total_tokens': 59}}"
img_arr_12131.npy,Excitement,,,,"{'id': 'chatcmpl-384447a5-cc99-4ad7-9344-bf95dc7a1ce5', 'created': 1764168783, 'model': 'ollama/llama3.2-vision:11b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{\n  ""valence"": 6.5,\n  ""arousal"": 4.2,\n  ""dominance"": 5.1\n}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 34, 'prompt_tokens': 31, 'total_tokens': 65}}"
img_arr_11769.npy,Surprise,,,,"{'id': 'chatcmpl-affd868c-58d3-4ad5-aa4b-81a91ac45d9d', 'created': 1764168784, 'model': 'ollama/llama3.2-vision:11b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{\n  ""valence"": 6.5,\n  ""arousal"": 4.2,\n  ""dominance"": 2.1\n}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 34, 'prompt_tokens': 31, 'total_tokens': 65}}"
img_arr_16776.npy,Surprise,,,,"{'id': 'chatcmpl-84ac0165-e33c-4068-9d48-f3b5515f03a1', 'created': 1764168786, 'model': 'ollama/llama3.2-vision:11b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{\n  ""valence"": 4.5,\n  ""arousal"": 6.5,\n  ""dominance"": 3.5\n}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 34, 'prompt_tokens': 31, 'total_tokens': 65}}"
img_arr_11524.npy,Surprise,,,,"{'id': 'chatcmpl-18936fba-cdf3-443d-83e0-ef28090b1089', 'created': 1764168787, 'model': 'ollama/llama3.2-vision:11b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{\n  ""valence"": 6.5,\n  ""arousal"": 4.2,\n  ""dominance"": 2.1\n}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 34, 'prompt_tokens': 31, 'total_tokens': 65}}"
img_arr_4333.npy,Surprise,,,,"{'id': 'chatcmpl-0ba72d4f-cb32-408c-9b7d-7d7f338c4644', 'created': 1764168788, 'model': 'ollama/llama3.2-vision:11b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{\n  ""valence"": 6.5,\n  ""arousal"": 4.2,\n  ""dominance"": 5.1\n}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 34, 'prompt_tokens': 31, 'total_tokens': 65}}"
img_arr_1530.npy,Surprise,,,,"{'id': 'chatcmpl-e018edf2-86ff-472e-8fc5-1b522fc0fb01', 'created': 1764168789, 'model': 'ollama/llama3.2-vision:11b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{\n  ""valence"": 4.5,\n  ""arousal"": 3.5,\n  ""dominance"": 6.0\n}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 34, 'prompt_tokens': 31, 'total_tokens': 65}}"
img_arr_14696.npy,Sympathy,,,,"{'id': 'chatcmpl-0137ea41-c107-424e-b480-02603c3cf157', 'created': 1764168790, 'model': 'ollama/llama3.2-vision:11b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{\n  ""valence"": 6.0,\n  ""arousal"": 4.0,\n  ""dominance"": 5.0\n}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 34, 'prompt_tokens': 31, 'total_tokens': 65}}"
img_arr_4748.npy,Sympathy,,,,"{'id': 'chatcmpl-9c47d40b-847a-4f98-a57b-cee9354cae5e', 'created': 1764168792, 'model': 'ollama/llama3.2-vision:11b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{\n  ""valence"": 6.5,\n  ""arousal"": 4.2,\n  ""dominance"": 3.1\n}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 34, 'prompt_tokens': 31, 'total_tokens': 65}}"
img_arr_14900.npy,Sympathy,,,,"{'id': 'chatcmpl-efcdb512-93c4-4c99-bb68-3e9f08ee4887', 'created': 1764168793, 'model': 'ollama/llama3.2-vision:11b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{\n  ""valence"": 4.5,\n  ""arousal"": 6.2,\n  ""dominance"": 3.8\n}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 34, 'prompt_tokens': 31, 'total_tokens': 65}}"
