"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.object_name","Input.object_description","Answer.colour","Answer.disposition","Answer.function","Answer.height_mean","Answer.height_range","Answer.height_unit_cm.centimeters","Answer.height_unit_f.feet","Answer.height_unit_i.inches","Answer.height_unit_m.meters","Answer.height_unit_mm.millimeters","Answer.height_unit_na.na","Answer.length_mean","Answer.length_range","Answer.length_unit_cm.centimeters","Answer.length_unit_f.feet","Answer.length_unit_i.inches","Answer.length_unit_m.meters","Answer.length_unit_mm.millimeters","Answer.length_unit_na.na","Answer.location","Answer.material","Answer.pattern","Answer.shape","Answer.temperature_mean","Answer.temperature_range","Answer.temperature_unit_c.celsius","Answer.temperature_unit_f.fahrenheit","Answer.temperature_unit_k.kelvin","Answer.temperature_unit_na.na","Answer.texture","Answer.value_mean","Answer.value_range","Answer.value_unit_d.US dollars","Answer.value_unit_e.euros","Answer.value_unit_na.na","Answer.value_unit_p.pounds","Answer.weight_mean","Answer.weight_range","Answer.weight_unit_g.grams","Answer.weight_unit_kg.kilograms","Answer.weight_unit_na.na","Answer.weight_unit_o.ounces","Answer.weight_unit_p.pounds","Answer.width_mean","Answer.width_range","Answer.width_unit_cm.centimeters","Answer.width_unit_f.feet","Answer.width_unit_i.inches","Answer.width_unit_m.meters","Answer.width_unit_mm.millimeters","Answer.width_unit_na.na","Approve","Reject"
"341YLJU229LPE4GIP2N09NVRYP6I27","3PGGMFI6DY00S01PJ0WN9II4HZ4QOR","Gathering commonsense knowledge","Help us build a knowledge base of common objects by answering short questions about their typical characteristics.","commonsense knowledge, objects, data collection","$0.20","Fri Jul 25 07:34:05 PDT 2025","3","BatchId:5334359;OriginalHitTemplateId:928390828;","28800","259200","Wed Jul 30 07:34:05 PDT 2025","","","3Z4XG4ZF50D0DY4WU714A8R1GVSX80","A1320J8DOVF0R2","Submitted","Fri Jul 25 07:34:27 PDT 2025","Fri Jul 25 07:56:01 PDT 2025","Mon Jul 28 07:56:01 PDT 2025","","","","1294","0% (0/0)","0% (0/0)","0% (0/0)","apple","fruit with red or yellow or green skin and sweet to tart crisp whitish flesh","Red, yellow, green","Edible, perishable, juicy, refreshing","To eat raw, to cook (pies, sauces), to juice","7","1","true","false","false","false","false","false","7","1","true","false","false","false","false","false","Kitchen, grocery store, orchard, refrigerator","Plant, fruit flesh, skin, seeds","Solid, striped, or speckled","Round, slightly oval, spherical","5","2","true","false","false","false","Smooth, waxy on the outside; crisp and juicy on the inside","0.75","0.25","true","false","false","false","180","40","true","false","false","false","false","7.5","1.5","true","false","false","false","false","false"
"3GITHABADP7HS5R9MI0SEVR8KO0N2S","3PGGMFI6DY00S01PJ0WN9II4HZ4QOR","Gathering commonsense knowledge","Help us build a knowledge base of common objects by answering short questions about their typical characteristics.","commonsense knowledge, objects, data collection","$0.20","Fri Jul 25 07:34:05 PDT 2025","3","BatchId:5334359;OriginalHitTemplateId:928390828;","28800","259200","Wed Jul 30 07:34:05 PDT 2025","","","3DZQRBDBTD16GKCROG0LKJ2YLUYS3V","AZADHQJM4H0PV","Submitted","Fri Jul 25 07:34:22 PDT 2025","Fri Jul 25 08:01:00 PDT 2025","Mon Jul 28 08:01:00 PDT 2025","","","","1598","0% (0/0)","0% (0/0)","0% (0/0)","cake","baked goods made from or based on a mixture of flour, sugar, eggs, and fat","brown","Fragile","birthday","20 cm","10 cm","true","false","false","false","false","false","20 cm","10 cm","true","false","false","false","false","false","bakery","eggs, sugar, butter","swirled","Cylindrical","25°C","10°C","true","false","false","false","Soft","$25 USD","$15 USD","true","false","false","false","1.5 kg","0.5KG","false","true","false","false","false","20 cm","10 cm","true","false","false","false","false","false"
"3YGYP1365SVYWP8U18FTF3ZGWGGRNB","3PGGMFI6DY00S01PJ0WN9II4HZ4QOR","Gathering commonsense knowledge","Help us build a knowledge base of common objects by answering short questions about their typical characteristics.","commonsense knowledge, objects, data collection","$0.20","Fri Jul 25 07:34:05 PDT 2025","3","BatchId:5334359;OriginalHitTemplateId:928390828;","28800","259200","Wed Jul 30 07:34:05 PDT 2025","","","3JPSL1DZ6KL9KSJ7PZY98X6Y45INAA","A39XJS4ZMEOWB9","Submitted","Fri Jul 25 07:58:12 PDT 2025","Fri Jul 25 08:10:55 PDT 2025","Mon Jul 28 08:10:55 PDT 2025","","","","763","0% (0/0)","0% (0/0)","0% (0/0)","chair","a seat for one person, with a support for the back","Brown, black, white, grey, beige, red, blue, green, yellow, natural wood tones, metallic","Sturdy, comfortable, durable, ergonomic, decorative, functional, portable (some types), stable, supportive","Sitting, resting, dining, working, relaxing, supporting, decorating, providing seating","0.9","0.3","false","false","false","true","false","false","0.6","0.2","false","false","false","true","false","false","Homes (living room, dining room, bedroom), offices, schools, restaurants, cafes, parks, waiting rooms, libraries, theaters, outdoor spaces, public transport","Wood, metal (steel, aluminum), plastic, fabric (cotton, polyester, velvet), leather, wicker, rattan, foam, springs","Solid, striped, checkered, floral, geometric, abstract, plain, patterned fabric","Rectangular, curved, ergonomic, classic, modern, simple, ornate, compact, lounge","25","15","true","false","false","false","Smooth (wood, metal, plastic), soft (fabric, leather), rough (wicker, unfinished wood), woven, plush, rigid","150","100","true","false","false","false","8","5","false","true","false","false","false","0.5","0.2","false","false","false","true","false","false"
"3TUOHPJXZ8J8GF3K28C804YVQ95WX3","3PGGMFI6DY00S01PJ0WN9II4HZ4QOR","Gathering commonsense knowledge","Help us build a knowledge base of common objects by answering short questions about their typical characteristics.","commonsense knowledge, objects, data collection","$0.20","Fri Jul 25 07:34:06 PDT 2025","3","BatchId:5334359;OriginalHitTemplateId:928390828;","28800","259200","Wed Jul 30 07:34:06 PDT 2025","","","3KMS4QQVLUC38DFC32SLU60L7QQFKA","A3D95B8XN9BPB","Submitted","Fri Jul 25 07:34:22 PDT 2025","Fri Jul 25 07:40:25 PDT 2025","Mon Jul 28 07:40:25 PDT 2025","","","","363","0% (0/0)","0% (0/0)","0% (0/0)","mouse","a hand-operated electronic device that controls the coordinates of a cursor on your computer screen as you move it around on a pad","black","lightweight","Cursor control, clicking","3","na","true","false","false","false","false","false","10","na","true","false","false","false","false","false","office","Plastic","Plain","rectangular","22","na","true","false","false","false","Smooth","20","na","true","false","false","false","100","na","true","false","false","false","false","6","na","true","false","false","false","false","false"
"307L9TDWKPE6DNNSQIEXX5W0Q20N33","3PGGMFI6DY00S01PJ0WN9II4HZ4QOR","Gathering commonsense knowledge","Help us build a knowledge base of common objects by answering short questions about their typical characteristics.","commonsense knowledge, objects, data collection","$0.20","Fri Jul 25 07:34:06 PDT 2025","3","BatchId:5334359;OriginalHitTemplateId:928390828;","28800","259200","Wed Jul 30 07:34:06 PDT 2025","","","3M23Y66PPUT5D3Z97IYJRMEIVL0S61","A2POYWQRXMFDWN","Submitted","Fri Jul 25 07:34:23 PDT 2025","Fri Jul 25 07:46:47 PDT 2025","Mon Jul 28 07:46:47 PDT 2025","","","","744","0% (0/0)","0% (0/0)","0% (0/0)","cell phone","telephony that uses transmission by radio rather than by wire","black, silver, white","fragile, rechargeable, portable","to make calls, to send messages, to access the internet","0.8","±0.2","true","false","false","false","false","false","15","±2","true","false","false","false","false","false","pocket, desk, bedroom","plastic, glass, aluminum","plain, logo, patterned case","rectangular","35","±5","true","false","false","false","smooth, glossy, matte","700","±300","true","false","false","false","180","±30","true","false","false","false","false","7","±1","true","false","false","false","false","false"
"33P2GD6NSEEKZP9O8QBJ97G6FCDKH2","3PGGMFI6DY00S01PJ0WN9II4HZ4QOR","Gathering commonsense knowledge","Help us build a knowledge base of common objects by answering short questions about their typical characteristics.","commonsense knowledge, objects, data collection","$0.20","Fri Jul 25 07:34:06 PDT 2025","3","BatchId:5334359;OriginalHitTemplateId:928390828;","28800","259200","Wed Jul 30 07:34:06 PDT 2025","","","3ZSANO2JD7T1WWSK8B1NLSRVOK3FSR","A2POYWQRXMFDWN","Submitted","Fri Jul 25 07:34:26 PDT 2025","Fri Jul 25 08:00:45 PDT 2025","Mon Jul 28 08:00:45 PDT 2025","","","","1579","0% (0/0)","0% (0/0)","0% (0/0)","sink","plumbing fixture consisting of a water basin fixed to a wall or floor and having a drainpipe","white, silver, black","durable, water-resistant, stain-resistant","to wash hands, to clean dishes, to rinse objects","20","±5","true","false","false","false","false","false","60","±15","true","false","false","false","false","false","kitchen, bathroom, laundry room","ceramic, stainless steel, porcelain","plain, speckled","rectangular, oval, round","na","na","false","false","false","true","smooth, matte","250","±100","true","false","false","false","15","±5","false","true","false","false","false","45","±10","true","false","false","false","false","false"
"3TX9T2ZCC0NXLA3Z3Q0TXPE6Y93WZ0","3PGGMFI6DY00S01PJ0WN9II4HZ4QOR","Gathering commonsense knowledge","Help us build a knowledge base of common objects by answering short questions about their typical characteristics.","commonsense knowledge, objects, data collection","$0.20","Fri Jul 25 07:34:06 PDT 2025","3","BatchId:5334359;OriginalHitTemplateId:928390828;","28800","259200","Wed Jul 30 07:34:06 PDT 2025","","","3TU5ZICBS5NG413K8T6CG0V8JS5Q8W","ANKMFPLT0IQU2","Submitted","Fri Jul 25 07:34:30 PDT 2025","Fri Jul 25 07:58:22 PDT 2025","Mon Jul 28 07:58:22 PDT 2025","","","","1432","0% (0/0)","0% (0/0)","0% (0/0)","clock","a timepiece that shows the time of day","Red, blue, black, white, silver, gold, brown, gray, na","Durable, fragile (glass front), water-resistant (in some models), shock-resistant (digital/wrist clocks), na","To tell time, to set alarms, to display date, to track world time, to measure intervals (stopwatch), na","5cm","±3 cm","true","false","false","false","false","false","20cm","±10 cm","true","false","false","false","false","false","Kitchen, bedroom, living room, office, classroom, hallway, garage, bathroom, public places (train stations, airports), na","Plastic, metal, glass, wood, ceramic, rubber (rare), na","Plain, numbered (Arabic or Roman numerals), dotted, striped (rare), geometric, na","Circular, rectangular, square, oval, cylindrical, na","na","na","false","false","false","true","Smooth, matte, glossy, rough (rare),","$25 USD","±$15 USD","true","false","false","false","1kg","±0.5 kg","false","true","false","false","false","20cm","±10 cm","true","false","false","false","false","false"
"34YWR3PJ3ZWF8P2Z91JNT9PRP4QX02","3PGGMFI6DY00S01PJ0WN9II4HZ4QOR","Gathering commonsense knowledge","Help us build a knowledge base of common objects by answering short questions about their typical characteristics.","commonsense knowledge, objects, data collection","$0.20","Fri Jul 25 07:34:06 PDT 2025","3","BatchId:5334359;OriginalHitTemplateId:928390828;","28800","259200","Wed Jul 30 07:34:06 PDT 2025","","","3AAPLD8UD43MPSW5S1UDYIZU6IUHTG","A2500R0F1TR1P0","Submitted","Fri Jul 25 07:34:22 PDT 2025","Fri Jul 25 08:12:39 PDT 2025","Mon Jul 28 08:12:39 PDT 2025","","","","2297","0% (0/0)","0% (0/0)","0% (0/0)","teddy bear","plaything consisting of a child's toy bear (usually plush and stuffed with soft materials)","Brown, beige, white, pink, blue, gray, red","Friendly, comforting, soft, fragile","o comfort a child, to be hugged","30 cm","± 15 cm","true","false","false","false","false","false","20 cm","± 10 cm","true","false","false","false","false","false","Bedroom, nursery, living room, toy store, daycare","Plush fabric, polyester fiberfill, cotton, synthetic fur","Plain, spotted","rectangular or cylindrical","na","na","false","false","false","true","Soft, fuzzy, plush, velvety","$15 USD","± $10 USD","true","false","false","false","300 g","± 200 g","true","false","false","false","false","15 cm","± 5 cm","true","false","false","false","false","false"
"34YWR3PJ3ZWF8P2Z91JNT9PRP4QX02","3PGGMFI6DY00S01PJ0WN9II4HZ4QOR","Gathering commonsense knowledge","Help us build a knowledge base of common objects by answering short questions about their typical characteristics.","commonsense knowledge, objects, data collection","$0.20","Fri Jul 25 07:34:06 PDT 2025","3","BatchId:5334359;OriginalHitTemplateId:928390828;","28800","259200","Wed Jul 30 07:34:06 PDT 2025","","","3LRLIPTPFIV8CMY4SM6TG5PUAADKA2","A1F8DUTGHDKNIE","Submitted","Fri Jul 25 07:34:22 PDT 2025","Fri Jul 25 08:18:14 PDT 2025","Mon Jul 28 08:18:14 PDT 2025","","","","2632","0% (0/0)","0% (0/0)","0% (0/0)","teddy bear","plaything consisting of a child's toy bear (usually plush and stuffed with soft materials)","Brown,white,pink,gray","soft,friendly,durable","comfort,object,gift item,collectible","30 cm","±10 cm","true","false","false","false","false","false","15 cm","±5 cm","true","false","false","false","false","false","Toy box,Gift shop,Children's hospital","Fabric,Stuffing,Plastic","Plain,Polka-dotted,Floral","Rounded,Cylindrical,oval","na","na","false","false","false","true","Soft,Plush,Velvety","$15 USD","±$10","true","false","false","false","300 g","±200 g","true","false","false","false","false","20 cm","±7 cm","true","false","false","false","false","false"
"33KGGVH25L3FFENH5KNN7E81UWWX15","3PGGMFI6DY00S01PJ0WN9II4HZ4QOR","Gathering commonsense knowledge","Help us build a knowledge base of common objects by answering short questions about their typical characteristics.","commonsense knowledge, objects, data collection","$0.20","Fri Jul 25 07:34:06 PDT 2025","3","BatchId:5334359;OriginalHitTemplateId:928390828;","28800","259200","Wed Jul 30 07:34:06 PDT 2025","","","3U5NZHP4MJOOX03YBKLTT8YXHF9HPB","A2MD2BZFVGB42Z","Submitted","Fri Jul 25 08:06:37 PDT 2025","Fri Jul 25 08:13:01 PDT 2025","Mon Jul 28 08:13:01 PDT 2025","","","","384","0% (0/0)","0% (0/0)","0% (0/0)","toothbrush","small brush that  has long handle and is used to clean teeth","silver","durable","clean a teeth","5","5","true","false","false","false","false","false","5","4","true","false","false","false","false","false","kitchen","plastic","plain","cylindrical","na","2","true","false","false","false","smooth","1","4","true","false","false","false","400","4","true","false","false","false","false","2","4","true","false","false","false","false","false"
